-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-90.03703704,-120,-120,-90.31578947,-120,-120,-120,-120,-120,-120,-120,-120,-120,-90.6,-120,-120,-120,-120,-120,-90.83333333,-120,-120,-120,-120,-120,-65.01960784,-120,-82.53333333,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-90,-120,-120,-120,-1
-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-88.08695652,-120,-120,-89.8125,-120,-120,-120,-120,-120,-90.4375,-120,-120,-120,-90.52380952,-120,-120,-120,-120,-120,-91.5625,-120,-120,-120,-120,-120,-64.86,-120,-83.71428571,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-78,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-91.5,-120,-120,-120,-1
-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-92.66666667,-120,-88.57575758,-120,-120,-89.88,-120,-120,-120,-120,-120,-120,-120,-92.8,-120,-93.2,-120,-120,-120,-120,-120,-93,-120,-120,-120,-120,-120,-66.58823529,-61.94117647,-87.29411765,-88.98039216,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-95,-120,-120,-120,-120,-120,-120,-91,-120,-120,-120,-120,-120,-94,-120,-120,-120,-120,-120,-120,-120,-120,-88,-120,-88,-90,-120,-120,-120,-87.95744681,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-94,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-93,-120,-120,-120,-1
-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-84.47727273,-120,-120,-90.26315789,-120,-120,-120,-120,-120,-89.76,-120,-91.12820513,-120,-88.97222222,-120,-120,-120,-120,-120,-88.47058824,-120,-120,-120,-120,-120,-58.43137255,-120,-83.79487179,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-83.52380952,-120,-120,-120,-120,-120,-120,-85.19444444,-120,-120,-120,-120,-120,-89.88888889,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-88.74285714,-120,-120,-120,-1
-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-95.85714286,-120,-120,-87,-120,-120,-91.72413793,-120,-120,-120,-120,-120,-91,-120,-120,-120,-89.63636364,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-67.47058824,-62.62745098,-85.58823529,-89.31372549,-120,-120,-120,-120,-120,-120,-120,-120,-120,-95,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-89,-120,-120,-120,-120,-120,-120,-95,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-85,-120,-89.35135135,-93,-120,-120,-120,-120,-90,-120,-120,-120,-120,-90.15384615,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-93.71428571,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-1
-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-89,-90.71428571,-120,-82.92,-120,-120,-89.64,-120,-120,-120,-120,-120,-86,-120,-90.94444444,-120,-88.71428571,-120,-120,-120,-120,-120,-89,-120,-120,-120,-120,-120,-59.52941176,-120,-83.35555556,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-91,-120,-120,-120,-120,-120,-120,-120,-120,-84.3125,-120,-120,-120,-120,-120,-120,-86,-120,-120,-120,-120,-120,-89.85294118,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-89.05263158,-120,-120,-120,-1
-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-93.5,-95,-120,-83,-120,-120,-90.22222222,-120,-120,-120,-120,-120,-89.1875,-120,-94,-120,-84.33333333,-120,-120,-120,-120,-120,-87.15384615,-120,-120,-120,-120,-120,-67.6,-62.08,-87.33333333,-88.56,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-93,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-78,-90,-87.33333333,-91,-120,-120,-86,-120,-91,-120,-120,-120,-120,-91,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-89,-120,-120,-93.88888889,-120,-120,-120,-120,-120,-120,-120,-93,-93,-120,-120,-1
-120,-93,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-90.6,-90,-120,-78.06,-120,-120,-88.90909091,-120,-120,-120,-120,-120,-90.90909091,-120,-83,-120,-85.48888889,-120,-120,-120,-120,-120,-89.13888889,-120,-120,-120,-120,-120,-57.16,-120,-84.21621622,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-76,-120,-85.25,-120,-120,-120,-120,-86.5,-120,-120,-120,-120,-120,-88.8125,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-87,-120,-91,-120,-120,-120,-120,-120,-120,-120,-88.13513514,-120,-120,-120,-1
-120,-95.6,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-93.36363636,-92,-120,-83.03921569,-120,-120,-90.44444444,-120,-120,-120,-120,-120,-88.77777778,-120,-87,-120,-92,-120,-120,-120,-120,-120,-79,-120,-120,-120,-120,-120,-67,-56.07843137,-82.51020408,-89.15686275,-120,-120,-120,-120,-96,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-92.6,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-91.71428571,-91,-120,-120,-120,-120,-90,-120,-120,-120,-93.05263158,-89.08108108,-120,-120,-120,-120,-120,-95,-120,-120,-120,-120,-120,-93,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-87,-120,-120,-120,-1
-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-90.85,-88.96,-120,-74.02,-120,-120,-90.41935484,-120,-120,-120,-120,-120,-88.44186047,-120,-90.10714286,-120,-84.40816327,-120,-120,-120,-120,-120,-88.35135135,-120,-120,-120,-120,-120,-59.78431373,-120,-80.37777778,-120,-120,-120,-120,-120,-89.8,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-91.5,-120,-120,-120,-120,-120,-92.33333333,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-84.42857143,-120,-120,-120,-120,-88,-120,-120,-120,-120,-120,-90.32258065,-120,-120,-120,-120,-120,-90.67857143,-120,-120,-120,-120,-120,-120,-120,-93,-120,-120,-91,-120,-120,-120,-120,-120,-120,-120,-85.73684211,-120,-120,-120,-1
